        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
 3.6741e-02 -1.0926e-02 -5.2007e-01  9.9244e-02 -9.4135e-03 -3.8154e-01  7.1112e-01  6.8877e-01 -4.5182e-02  1.0619e-01 -1.1157e-01  5.7968e-02  4.2341e-02  2.4338e-01 -1.2421e+00 -1.4354e-01 -3.6842e-01  4.0612e-01  3.0684e-01  3.0074e-01  1.6524e-01  3.8950e-02  1.8878e-01  7.8436e-01 -2.9230e-01  1.0578e-01  3.5843e-01  1.2005e-01  1.9839e-01  7.3455e-02  2.7015e-01  2.7207e-01  8.1844e-01 -4.5275e-01  3.9847e-02  1.4444e-01  6.3734e-02  2.2290e-01  3.7593e-01  2.5349e-01  7.0796e-02  3.3379e-01 -1.7559e-01 -5.9420e-01 -6.5154e-01 -2.9640e-01 -2.7475e-02  5.1693e-02  1.1560e-01  1.3577e-01  3.7279e-01  2.3465e-01  1.9217e-01  5.3416e-02 -5.0931e-01 -3.8290e-01  2.3492e-01  3.1676e-01  1.6537e-01 -3.6010e-01 -2.6456e-01 -9.4223e-03 -3.3860e-01 -4.1599e-01 -1.7785e-01  1.7134e-02  3.9065e-01  1.0867e-01 -9.1048e-02 -3.0781e-01 -4.7262e-01  1.0060e-01  1.4439e-02 -1.2337e-01 -1.1730e-01 -4.3936e-02 -5.9298e-01 -1.5561e-02 -4.3199e-01  2.8000e-01  2.4219e-01  1.9696e-01  2.3506e-01 -2.9829e-02  1.2080e-01  3.6459e-01 -9.4813e-01 -4.6765e-02 -1.2543e-01 -1.6153e+00 -4.5399e-01  1.9762e-01  8.7943e-02  1.9579e-01  1.6989e-01  2.7914e-01  1.0203e-01  2.0631e-01  4.8117e-02  1.5583e-01  2.7019e-02  1.1351e-01  2.4006e-02  2.0312e-01  1.8153e-01  2.6866e-01  2.3945e-01 -1.8678e-01  1.2931e-01  5.1746e-02  2.5818e-01  3.1551e-01  2.3764e-01  2.1647e-01 -3.8833e-02 -1.0906e+00 -4.7913e-01 -9.9048e-03  1.3058e-01  1.6592e-01  3.9722e-01 -5.5102e-01 -4.0707e-01 -3.2159e-01  1.6597e-01  1.5726e-01  1.7958e-01 -4.6519e-01 -7.5979e-02 -2.5996e-02  3.4416e-04 
 4.4895e-02 -4.2094e-03 -4.6035e-01 -8.4392e-03  9.1810e-02 -3.4684e-01  4.1422e-01  3.9623e-01 -1.0281e-02  1.6740e-01 -3.3062e-02  1.3777e-01  9.7754e-02  1.5676e-01 -9.4276e-01 -2.3218e-01 -3.4753e-01  2.1535e-01  3.2521e-01  3.5375e-01  2.8844e-01  1.0395e-01  2.8836e-01  9.2644e-01 -3.4919e-01  2.0611e-01  3.2476e-01  8.8037e-02  2.8352e-01  2.1553e-01  4.0018e-01  3.5056e-01  8.0187e-01 -4.1483e-01  9.9327e-02  2.3804e-01  1.3065e-01  3.1426e-01  4.8986e-01  2.5741e-01  3.8001e-02  2.0179e-01 -2.6216e-01 -5.6881e-01 -8.7772e-01 -2.3802e-01  7.4924e-02  7.6732e-02  1.4424e-01  1.7529e-01  3.7144e-01  1.2681e-01 -1.9651e-02 -1.9549e-01 -4.9556e-01 -3.3054e-01  2.3231e-01  2.2294e-01 -6.4891e-02 -3.4240e-01 -2.0899e-01 -3.6631e-02 -3.9736e-01 -3.2123e-01 -1.3663e-01 -1.4905e-02  2.1088e-01 -1.0895e-02 -2.2308e-02 -2.9024e-01 -4.3058e-01 -1.2680e-02  4.9647e-02 -5.4550e-02 -4.2125e-02  3.7252e-02 -5.5372e-01  6.4581e-03 -4.8291e-01 -2.6574e-02  7.0573e-02  1.8760e-01  3.2717e-01  4.9140e-02  2.2033e-01  4.2683e-01 -9.6119e-01 -5.4016e-03 -2.4438e-01 -1.4940e+00 -5.0160e-01  5.3338e-02  5.2255e-02  2.4171e-01  2.9243e-01  3.9279e-01  2.4005e-01  3.2379e-01  1.2778e-01  1.3099e-01  8.5862e-02  2.1513e-01  1.4427e-01  3.6036e-01  2.1115e-01  2.3483e-01  4.8221e-02 -1.3631e-01  1.8075e-01  1.1375e-01  2.9484e-01  3.4469e-01  2.3141e-01  9.0094e-02 -2.2566e-01 -1.1078e+00 -6.6438e-01  1.8039e-02  1.3324e-01  1.2903e-01  3.0906e-01 -5.3739e-01 -3.6713e-01 -2.8380e-01  1.2878e-01  1.1609e-02 -4.5095e-02 -4.3750e-01 -3.5269e-01 -2.2598e-01  3.4416e-04 
 3.8505e-02 -7.8763e-03 -3.7324e-01 -1.3582e-01  2.0260e-01 -2.8449e-01 -1.4133e-02 -1.4166e-02  1.7339e-02  2.3003e-01  5.1044e-02  2.3966e-01  1.7960e-01  1.3762e-02 -3.1622e-01 -3.1566e-01 -2.9039e-01 -8.1955e-03  3.4840e-01  3.9854e-01  4.1843e-01  1.8035e-01  3.8358e-01  9.3556e-01 -3.9180e-01  2.4873e-01  2.5224e-01  6.4106e-02  3.5834e-01  3.4296e-01  5.2165e-01  4.1580e-01  7.2301e-01 -3.7145e-01  1.3354e-01  3.2484e-01  2.0414e-01  3.9048e-01  5.7696e-01  2.4535e-01  1.3560e-02  7.7403e-02 -3.1541e-01 -5.0923e-01 -1.1012e+00 -2.0263e-01  1.6547e-01  9.6769e-02  1.6391e-01  1.9791e-01  3.5037e-01  1.5051e-02 -2.2782e-01 -4.0412e-01 -4.6622e-01 -2.7682e-01  2.1462e-01  1.1541e-01 -2.9174e-01 -3.0775e-01 -1.7429e-01 -5.5395e-02 -4.4959e-01 -2.0366e-01 -9.0607e-02 -4.4307e-02 -2.8076e-02 -1.4756e-01  5.3972e-02 -2.5194e-01 -2.9262e-01 -1.4947e-01  4.9999e-02  2.2943e-02  3.6846e-02  1.3377e-01 -4.8035e-01  3.8336e-02 -5.0781e-01 -4.1614e-01 -1.3311e-01  1.8102e-01  4.0703e-01  1.4039e-01  3.2430e-01  4.3722e-01 -8.7183e-01  4.0335e-02 -3.5202e-01 -1.2210e+00 -5.2428e-01 -1.0915e-01  2.7201e-02  2.8153e-01  4.0664e-01  5.0918e-01  3.7842e-01  4.0378e-01  2.0690e-01  1.1682e-01  1.5495e-01  3.1046e-01  2.5916e-01  4.8003e-01  2.3216e-01  1.9533e-01 -1.4687e-01 -7.9210e-02  2.2958e-01  1.7469e-01  3.3151e-01  3.5158e-01  2.1223e-01 -2.3698e-02 -3.8062e-01 -1.0354e+00 -8.3615e-01  3.3326e-02  1.2315e-01  8.4003e-02  2.0222e-01 -5.0309e-01 -3.1863e-01 -2.5301e-01  8.7583e-02 -1.2847e-01 -2.7835e-01 -3.9527e-01 -8.1825e-01  5.7374e-01  3.4416e-04 
 3.7823e-02 -1.3148e-02 -3.0743e-01 -2.2626e-01  2.8896e-01 -2.1909e-01 -4.3388e-01 -4.0924e-01  6.7328e-02  2.9875e-01  1.3495e-01  3.3966e-01  2.4043e-01 -2.1653e-01  4.3989e-01 -3.1744e-01 -2.0330e-01 -1.7594e-01  3.8195e-01  4.3283e-01  5.3533e-01  2.4176e-01  4.2645e-01  6.5122e-01 -3.8017e-01  2.5887e-01  1.6933e-01  6.5810e-02  4.2029e-01  4.4246e-01  6.0732e-01  4.3090e-01  5.6010e-01 -3.2267e-01  1.5587e-01  4.0697e-01  2.7713e-01  4.4394e-01  6.2556e-01  1.9826e-01 -2.7492e-02 -5.0399e-02 -3.4203e-01 -4.2677e-01 -1.2848e+00 -1.8459e-01  2.4588e-01  1.0522e-01  1.7445e-01  1.8907e-01  2.9053e-01 -1.0512e-01 -4.2359e-01 -5.6605e-01 -4.0548e-01 -2.1709e-01  1.7562e-01  9.7698e-04 -5.0072e-01 -2.5433e-01 -1.6588e-01 -6.6102e-02 -4.7248e-01 -7.7750e-02 -3.2416e-02 -6.8725e-02 -2.3784e-01 -2.4849e-01  1.2905e-01 -2.4583e-01 -2.0277e-01 -2.4511e-01  2.4890e-02  1.0083e-01  1.1509e-01  2.1510e-01 -4.3373e-01  7.5596e-02 -3.6600e-01 -7.3653e-01 -3.0224e-01  2.0999e-01  4.8028e-01  2.3208e-01  3.9754e-01  3.0983e-01 -7.5313e-01  8.4777e-02 -3.8128e-01 -8.0975e-01 -3.8469e-01 -2.0505e-01  2.6732e-02  3.2407e-01  5.0997e-01  6.1019e-01  4.7237e-01  3.7921e-01  2.0095e-01  1.4045e-01  2.3213e-01  3.9381e-01  3.5346e-01  5.3942e-01  2.2882e-01  1.2866e-01 -3.3955e-01 -2.5685e-03  2.8155e-01  2.3163e-01  3.5606e-01  3.2693e-01  1.6731e-01 -1.3712e-01 -5.1309e-01 -8.8287e-01 -9.7774e-01  3.9923e-02  1.0371e-01  2.8945e-02  7.7302e-02 -4.3657e-01 -2.5862e-01 -2.2847e-01  3.5133e-02 -2.6124e-01 -4.9776e-01 -3.4048e-01 -5.7870e-01 -7.9272e-01  3.4416e-04 
 5.2167e-03 -5.3118e-02 -3.0355e-01 -2.9811e-01  3.5610e-01 -1.4324e-01 -7.7527e-01 -7.1885e-01  1.3042e-01  3.6489e-01  2.1077e-01  4.4185e-01  2.9970e-01 -4.2418e-01  1.1585e+00 -3.1371e-01 -8.7093e-02 -2.6461e-01  4.4135e-01  4.7288e-01  6.3594e-01  3.1239e-01  4.5478e-01  2.8917e-01 -3.3478e-01  2.5055e-01  1.0988e-01  1.1115e-01  4.6875e-01  5.0107e-01  6.5059e-01  4.1420e-01  3.6038e-01 -2.6489e-01  1.6803e-01  4.7956e-01  3.5111e-01  4.6863e-01  6.2505e-01  1.1970e-01 -9.1213e-02 -1.8775e-01 -3.5538e-01 -3.0228e-01 -1.4130e+00 -1.6446e-01  3.0423e-01  1.1380e-01  1.6623e-01  1.4154e-01  1.8263e-01 -2.4502e-01 -6.1764e-01 -7.0156e-01 -3.1551e-01 -1.5797e-01  1.0231e-01 -1.4495e-01 -7.1533e-01 -1.9093e-01 -2.0690e-01 -1.1926e-01 -4.6650e-01 -4.4518e-02  5.7983e-03 -9.4479e-02 -4.1225e-01 -3.1636e-01  2.0524e-01 -2.3330e-01 -1.1400e-01 -3.1416e-01 -9.1503e-03  1.7971e-01  1.9179e-01  2.9441e-01 -3.8667e-01  1.2548e-01 -2.3738e-01 -9.3222e-01 -4.0325e-01  2.8261e-01  5.4871e-01  3.3378e-01  4.6002e-01  1.6081e-01 -5.6068e-01  1.3065e-01 -3.3854e-01 -3.7630e-01 -2.6023e-01 -2.1311e-01  7.4038e-02  3.8293e-01  6.0134e-01  6.9702e-01  5.3307e-01  3.1418e-01  1.8419e-01  2.0547e-01  3.1726e-01  4.6586e-01  4.2081e-01  5.4619e-01  2.1196e-01  4.7018e-02 -5.0763e-01  9.2076e-02  3.2922e-01  2.7236e-01  3.5800e-01  2.6841e-01  9.6957e-02 -2.6086e-01 -6.2850e-01 -6.4630e-01 -1.0963e+00  3.6838e-02  6.7992e-02 -4.6542e-02 -7.5425e-02 -3.3442e-01 -1.8520e-01 -2.1753e-01 -3.4171e-02 -4.0962e-01 -7.2662e-01 -3.1256e-01 -3.6670e-01 -9.0529e-01  3.4416e-04 
-3.4663e-02 -1.1819e-01 -3.8365e-01 -3.0699e-01  3.8181e-01 -7.3128e-02 -9.1319e-01 -8.2823e-01  2.2688e-01  4.3025e-01  2.7478e-01  5.2227e-01  3.1717e-01 -6.0774e-01  1.5865e+00 -2.5137e-01  4.4287e-02 -2.1098e-01  5.2285e-01  5.1374e-01  7.0482e-01  3.6558e-01  4.3480e-01 -2.1424e-01 -2.3797e-01  2.5845e-01  1.0435e-01  2.0380e-01  5.0510e-01  5.1578e-01  6.3743e-01  3.4403e-01  1.2350e-01 -2.1758e-01  1.9450e-01  5.5606e-01  4.1988e-01  4.6586e-01  5.7876e-01  1.4514e-03 -1.9546e-01 -3.4467e-01 -3.6991e-01 -1.5554e-01 -1.4554e+00 -1.2810e-01  3.5245e-01  1.1868e-01  1.4337e-01  5.3959e-02  2.1443e-02 -4.0715e-01 -8.0624e-01 -8.1524e-01 -1.9242e-01 -9.2864e-02 -4.0007e-04 -3.1005e-01 -9.2146e-01 -1.1857e-01 -2.8256e-01 -2.0735e-01 -4.1364e-01 -9.0498e-02  2.9386e-02 -1.2199e-01 -4.7410e-01 -3.1537e-01  2.7237e-01 -2.5330e-01 -1.4943e-01 -3.0865e-01 -3.5012e-02  2.5012e-01  2.6211e-01  3.4578e-01 -3.8475e-01  1.8493e-01 -2.7030e-02 -8.8769e-01 -3.9407e-01  4.0759e-01  6.1716e-01  4.3185e-01  4.8738e-01 -4.7027e-02 -3.7702e-01  1.8230e-01 -1.8511e-01  8.6870e-03 -5.6447e-02 -8.3413e-02  1.6747e-01  4.5917e-01  6.7745e-01  7.5252e-01  5.3101e-01  1.7184e-01  9.2190e-02  3.3131e-01  4.0430e-01  5.2291e-01  4.5237e-01  4.9841e-01  1.6939e-01 -6.4188e-02 -6.4949e-01  2.1329e-01  3.7713e-01  2.9719e-01  3.2779e-01  1.7580e-01 -6.4814e-03 -4.0637e-01 -7.4595e-01 -3.6981e-01 -1.1766e+00  2.8860e-02  1.9846e-02 -1.4240e-01 -2.4972e-01 -1.9911e-01 -9.9436e-02 -2.1585e-01 -1.2728e-01 -5.7446e-01 -9.4187e-01 -2.9944e-01 -4.6694e-01 -2.2969e-01  3.4416e-04 
-1.1086e-01 -2.3334e-01 -5.4196e-01 -2.8598e-01  3.8340e-01  7.6610e-03 -8.4756e-01 -7.3547e-01  3.3309e-01  4.8284e-01  3.2165e-01  5.8733e-01  3.2299e-01 -6.5561e-01  1.6215e+00 -2.2451e-01  1.8306e-01 -4.1217e-02  6.2791e-01  5.6513e-01  7.4505e-01  4.2375e-01  4.1643e-01 -5.8308e-01 -1.3500e-01  2.8801e-01  1.7125e-01  3.4104e-01  5.3112e-01  4.8815e-01  5.7993e-01  2.5583e-01 -9.1673e-02 -1.9979e-01  2.3854e-01  6.3742e-01  4.8538e-01  4.3949e-01  4.9362e-01 -1.3821e-01 -3.3099e-01 -5.1776e-01 -3.9931e-01  2.0843e-02 -1.4157e+00 -5.8494e-02  3.8685e-01  1.3184e-01  1.0246e-01 -6.3067e-02 -1.8074e-01 -5.9236e-01 -9.9798e-01 -9.2762e-01 -5.1984e-02 -2.7690e-02 -1.2989e-01 -5.0497e-01 -1.1333e+00 -4.7091e-02 -3.9232e-01 -3.5637e-01 -3.2504e-01 -2.5889e-01  1.2381e-02 -1.5700e-01 -4.4961e-01 -2.7012e-01  3.3098e-01 -2.5850e-01 -2.1958e-01 -2.6486e-01 -3.8287e-02  3.1112e-01  3.2347e-01  3.8543e-01 -3.8068e-01  2.5959e-01  6.2874e-02 -6.3351e-01 -2.8556e-01  5.6262e-01  6.8226e-01  5.3154e-01  5.0889e-01 -1.7062e-01 -1.6281e-01  2.4855e-01  3.5635e-02  2.1819e-01  2.9324e-02  1.4841e-01  3.0818e-01  5.5352e-01  7.3525e-01  7.8171e-01  4.9748e-01  4.0588e-02  1.5452e-02  5.0673e-01  4.8914e-01  5.6708e-01  4.5125e-01  4.2281e-01  1.1669e-01 -1.8297e-01 -7.5096e-01  3.5029e-01  4.1639e-01  3.0022e-01  2.6428e-01  5.8524e-02 -1.3302e-01 -5.7416e-01 -8.6997e-01 -7.7342e-02 -1.2269e+00  1.5117e-02 -4.4554e-02 -2.6115e-01 -4.4421e-01 -4.2948e-02 -5.5476e-03 -2.2570e-01 -2.4244e-01 -7.6933e-01 -1.1591e+00 -3.1804e-01 -1.2298e+00 -1.0931e+00  3.4416e-04 
-1.8745e-01 -3.7416e-01 -7.4938e-01 -2.0525e-01  3.4758e-01  8.8350e-02 -5.5756e-01 -4.2483e-01  4.5485e-01  5.2164e-01  3.5002e-01  6.1672e-01  2.8811e-01 -5.9769e-01  1.1816e+00 -1.8727e-01  3.1066e-01  2.4707e-01  7.3731e-01  6.1365e-01  7.4796e-01  4.5782e-01  3.7276e-01 -8.7444e-01 -2.7695e-02  3.5288e-01  3.1092e-01  5.0374e-01  5.4831e-01  4.3066e-01  4.8352e-01  1.4240e-01 -2.8509e-01 -2.4407e-01  3.1560e-01  7.3394e-01  5.4075e-01  3.9892e-01  3.8855e-01 -2.9295e-01 -4.9684e-01 -7.0190e-01 -4.5125e-01  1.9508e-01 -1.2924e+00  4.5633e-02  4.2322e-01  1.4713e-01  5.4295e-02 -1.9328e-01 -4.0539e-01 -7.8738e-01 -1.1811e+00 -1.0349e+00  9.8401e-02  4.3667e-02 -2.6558e-01 -6.9953e-01 -1.3225e+00  2.3466e-02 -5.0118e-01 -5.2604e-01 -1.9741e-01 -4.6754e-01 -2.6753e-02 -1.9613e-01 -3.0640e-01 -1.6648e-01  3.6954e-01 -2.8689e-01 -3.9730e-01 -1.5640e-01 -1.2936e-02  3.5210e-01  3.6879e-01  3.8848e-01 -4.0209e-01  3.4195e-01  1.3605e-01 -1.6580e-01 -8.7602e-02  7.2870e-01  7.4124e-01  6.1346e-01  5.0550e-01 -2.5046e-01 -1.2938e-03  3.3298e-01  3.2663e-01  2.2524e-01  1.0135e-01  4.6955e-01  4.7140e-01  6.5252e-01  7.6992e-01  7.7371e-01  4.2239e-01 -1.0363e-01 -1.0062e-01  7.3001e-01  5.6249e-01  5.9542e-01  4.1932e-01  3.3043e-01  4.6667e-02 -3.1356e-01 -8.1933e-01  4.9967e-01  4.5041e-01  2.8947e-01  1.7191e-01 -7.1898e-02 -2.7836e-01 -7.5926e-01 -1.0084e+00  1.7515e-01 -1.2350e+00  6.7057e-04 -1.1543e-01 -3.9058e-01 -6.3902e-01  1.1914e-01  8.9635e-02 -2.3682e-01 -3.7367e-01 -9.7693e-01 -1.3443e+00 -3.3342e-01 -6.4107e-01  2.7901e-01  3.4416e-04 
-2.8183e-01 -5.4657e-01 -9.6023e-01 -1.1030e-01  2.9579e-01  1.8448e-01 -1.5175e-01  3.5284e-03  5.5882e-01  5.3366e-01  3.5657e-01  6.2104e-01  2.5162e-01 -3.7932e-01  3.9520e-01 -2.2817e-01  4.1832e-01  5.7159e-01  8.3969e-01  6.6100e-01  7.2270e-01  4.8838e-01  3.5359e-01 -8.6228e-01  3.0991e-02  4.3413e-01  5.0382e-01  6.6978e-01  5.5638e-01  3.5766e-01  3.7559e-01  4.7111e-02 -4.0808e-01 -3.6381e-01  4.1168e-01  8.3442e-01  5.8612e-01  3.5213e-01  2.8011e-01 -4.3431e-01 -6.6700e-01 -8.7794e-01 -5.2755e-01  3.6600e-01 -1.1205e+00  1.8164e-01  4.5646e-01  1.7224e-01  9.2551e-04 -3.1361e-01 -6.2095e-01 -9.7692e-01 -1.3534e+00 -1.1449e+00  2.3737e-01  1.1409e-01 -3.9344e-01 -8.8826e-01 -1.4906e+00  8.6148e-02 -5.9730e-01 -7.1200e-01 -5.7153e-02 -7.0230e-01 -9.7307e-02 -2.3911e-01 -1.1563e-01 -4.6077e-02  3.8867e-01 -2.9671e-01 -5.5100e-01 -3.6672e-02  3.8979e-02  3.7247e-01  3.9407e-01  3.7105e-01 -3.9208e-01  4.3167e-01  2.7958e-02  3.7910e-01  1.4380e-01  8.6683e-01  7.8353e-01  6.7769e-01  5.0668e-01 -1.7677e-01  1.5042e-01  4.3630e-01  6.1893e-01 -7.2103e-03 -7.9238e-04  7.9389e-01  6.3980e-01  7.4475e-01  7.7887e-01  7.4133e-01  3.5020e-01 -1.7429e-01 -1.6362e-01  9.6568e-01  6.1846e-01  6.1014e-01  3.6934e-01  2.5222e-01 -2.0975e-02 -4.2594e-01 -8.4823e-01  6.3921e-01  4.6987e-01  2.6595e-01  6.4460e-02 -1.9721e-01 -4.2142e-01 -9.4460e-01 -1.1480e+00  3.7216e-01 -1.2147e+00 -1.4321e-02 -1.8894e-01 -5.1996e-01 -8.2041e-01  2.6953e-01  1.7882e-01 -2.4576e-01 -5.0420e-01 -1.1896e+00 -1.5041e+00 -3.4707e-01 -1.1326e-01  6.7517e-01  3.4416e-04 
-3.4870e-01 -7.0681e-01 -1.1285e+00  1.9739e-02  2.1465e-01  2.7804e-01  3.0875e-01  4.8827e-01  6.4897e-01  5.1979e-01  3.4196e-01  5.8436e-01  1.8914e-01 -9.7508e-02 -5.9713e-01 -2.8408e-01  4.9086e-01  8.9802e-01  9.0937e-01  6.8846e-01  6.6547e-01  4.8622e-01  3.2509e-01 -6.9790e-01  4.6576e-02  5.2655e-01  7.1406e-01  8.0899e-01  5.5349e-01  2.8853e-01  2.6888e-01 -3.8144e-02 -4.7893e-01 -5.6549e-01  5.2174e-01  9.3164e-01  6.1224e-01  3.0769e-01  1.8879e-01 -5.5318e-01 -8.3048e-01 -1.0299e+00 -6.2211e-01  4.9976e-01 -9.2461e-01  3.2995e-01  4.9659e-01  1.9601e-01 -4.3932e-02 -4.0401e-01 -7.9956e-01 -1.1364e+00 -1.4934e+00 -1.2412e+00  3.5929e-01  1.8845e-01 -4.8868e-01 -1.0319e+00 -1.6031e+00  1.4502e-01 -6.4601e-01 -8.5560e-01  8.7485e-02 -8.5331e-01 -1.6516e-01 -2.7596e-01  1.2211e-01  9.5563e-02  3.7904e-01 -3.3390e-01 -7.3237e-01  1.1086e-01  1.0674e-01  3.6424e-01  3.9299e-01  3.0904e-01 -3.8025e-01  5.1563e-01 -1.0257e-01  9.3437e-01  3.7239e-01  9.5717e-01  8.0240e-01  7.0242e-01  4.8904e-01 -4.4295e-02  2.1683e-01  5.4887e-01  9.0546e-01 -3.9277e-01 -1.2002e-01  1.0849e+00  7.7926e-01  8.1030e-01  7.6054e-01  6.8154e-01  2.7409e-01 -2.1184e-01 -2.3443e-01  1.1902e+00  6.4807e-01  6.0802e-01  3.0976e-01  1.9416e-01 -9.1195e-02 -5.2142e-01 -8.5075e-01  7.5799e-01  4.7871e-01  2.4169e-01 -4.1853e-02 -3.0233e-01 -5.5084e-01 -1.1119e+00 -1.2777e+00  4.8484e-01 -1.1609e+00 -2.3012e-02 -2.4795e-01 -6.2658e-01 -9.6123e-01  3.9662e-01  2.5620e-01 -2.3806e-01 -6.1559e-01 -1.3724e+00 -1.6016e+00 -3.2101e-01  1.3315e+00 -4.5481e-01  3.4416e-04 
-4.0091e-01 -8.4603e-01 -1.2188e+00  1.3432e-01  1.2369e-01  3.7362e-01  6.8237e-01  8.9695e-01  6.9841e-01  4.7227e-01  3.0547e-01  5.2202e-01  1.3959e-01  2.4383e-01 -1.5184e+00 -4.1866e-01  5.2708e-01  1.1357e+00  9.3703e-01  6.9658e-01  5.8904e-01  4.7428e-01  3.2547e-01 -2.6978e-01 -1.2547e-02  6.0330e-01  8.9760e-01  8.9963e-01  5.3613e-01  2.3690e-01  1.8852e-01 -7.9648e-02 -4.7195e-01 -8.2258e-01  6.1461e-01  9.9774e-01  6.1732e-01  2.6844e-01  1.2473e-01 -6.2673e-01 -9.6052e-01 -1.1365e+00 -7.2446e-01  6.0122e-01 -7.5208e-01  4.7188e-01  5.3069e-01  2.2183e-01 -7.8523e-02 -4.4744e-01 -9.1330e-01 -1.2481e+00 -1.5936e+00 -1.3229e+00  4.5125e-01  2.5877e-01 -5.4124e-01 -1.1259e+00 -1.6642e+00  1.9753e-01 -6.4661e-01 -9.5156e-01  2.0601e-01 -9.1685e-01 -2.2944e-01 -3.0104e-01  3.2265e-01  2.1523e-01  3.4587e-01 -3.6187e-01 -8.1495e-01  2.3086e-01  1.7628e-01  3.3200e-01  3.6534e-01  2.2240e-01 -3.2224e-01  5.9016e-01 -3.6419e-01  1.3465e+00  5.4066e-01  9.7587e-01  7.8840e-01  6.8992e-01  4.7522e-01  1.9677e-01  2.5244e-01  6.5737e-01  1.1233e+00 -8.6310e-01 -3.6412e-01  1.2657e+00  8.7452e-01  8.3875e-01  7.1803e-01  6.1342e-01  2.3114e-01 -1.5718e-01 -2.3405e-01  1.3548e+00  6.4806e-01  5.9094e-01  2.5551e-01  1.7471e-01 -1.4456e-01 -5.7383e-01 -8.2463e-01  8.3281e-01  4.6906e-01  2.1773e-01 -1.2814e-01 -3.7193e-01 -6.4475e-01 -1.2391e+00 -1.3707e+00  5.3608e-01 -1.0942e+00 -2.3416e-02 -2.8415e-01 -6.9538e-01 -1.0482e+00  4.9359e-01  3.1951e-01 -2.0904e-01 -6.8542e-01 -1.5090e+00 -1.6479e+00 -2.6664e-01  1.3478e+00 -3.4957e-01  3.4416e-04 
-3.9533e-01 -9.1482e-01 -1.2179e+00  2.5325e-01  8.8785e-03  4.4306e-01  9.3079e-01  1.1868e+00  7.2344e-01  4.0017e-01  2.5153e-01  4.2362e-01  7.4577e-02  5.1411e-01 -2.1967e+00 -5.4247e-01  5.2243e-01  1.2713e+00  9.0756e-01  6.7003e-01  4.9223e-01  4.2807e-01  3.0808e-01  1.6533e-01 -1.1086e-01  6.6281e-01  1.0129e+00  9.2344e-01  5.0088e-01  2.1396e-01  1.3640e-01 -1.0129e-01 -4.2919e-01 -1.1004e+00  6.7703e-01  1.0165e+00  5.9205e-01  2.3538e-01  9.6168e-02 -6.5843e-01 -1.0542e+00 -1.1900e+00 -8.2043e-01  6.4982e-01 -6.2159e-01  5.8121e-01  5.6184e-01  2.3618e-01 -9.2620e-02 -4.3825e-01 -9.5041e-01 -1.2947e+00 -1.6341e+00 -1.3705e+00  5.2003e-01  3.2965e-01 -5.3735e-01 -1.1424e+00 -1.6500e+00  2.5134e-01 -5.8254e-01 -9.5757e-01  2.9535e-01 -8.2777e-01 -2.5434e-01 -3.0185e-01  4.9417e-01  3.2273e-01  2.8653e-01 -4.2482e-01 -8.7839e-01  3.4471e-01  2.3308e-01  2.7510e-01  3.1157e-01  9.5221e-02 -2.6582e-01  6.4228e-01 -5.5798e-01  1.5877e+00  6.3436e-01  9.2960e-01  7.4129e-01  6.2594e-01  4.3535e-01  4.0290e-01  1.9638e-01  7.4222e-01  1.2836e+00 -1.2649e+00 -5.3925e-01  1.3384e+00  9.0418e-01  8.1858e-01  6.5644e-01  5.3738e-01  1.9908e-01 -8.3055e-02 -2.4146e-01  1.4370e+00  6.1426e-01  5.5570e-01  2.1235e-01  1.8355e-01 -1.8887e-01 -5.9493e-01 -7.8630e-01  8.5923e-01  4.4695e-01  2.0218e-01 -1.8152e-01 -4.0001e-01 -6.9780e-01 -1.3131e+00 -1.4128e+00  5.3574e-01 -1.0131e+00 -8.0008e-03 -2.8121e-01 -7.0748e-01 -1.0632e+00  5.6350e-01  3.7034e-01 -1.4694e-01 -6.9898e-01 -1.5674e+00 -1.6169e+00 -1.6505e-01  5.8956e-02 -2.7027e+00  3.4416e-04 
