        Fp1         Fpz         Fp2         AF3         AF4         F11          F7          F5          F3          F1          Fz          F2          F4          F6          F8         F12        FT11         FC5         FC3         FC1         FCz         FC2         FC4         FC6        FT12          T7          C5          C3          C1          Cz          C2          C4          C6          T8         TP7         CP5         CP3         CP1         CPz         CP2         CP4         CP6         TP8          M1          M2          P7          P5          P3          P1          Pz          P2          P4          P6          P8         PO7         PO3         POz         PO4         PO8          O1          Oz          O2         Cb1         Cb2        AFp1        AFp2         AF7         AF5         AFz         AF6         AF8       AFF5h       AFF3h       AFF1h       AFF2h       AFF4h       AFF6h          F9         F10       FFT7h       FFC5h       FFC3h       FFC1h       FFC2h       FFC4h       FFC6h       FFT8h         FT9         FT7         FT8        FT10       FTT7h       FCC5h       FCC3h       FCC1h       FCC2h       FCC4h       FCC6h       FTT8h       TTP7h       CCP5h       CCP3h       CCP1h       CCP2h       CCP4h       CCP6h       TTP8h       TPP7h       CPP5h       CPP3h       CPP1h       CPP2h       CPP4h       CPP6h       TPP8h          P9         P10       PPO3h       PPO1h       PPO2h       PPO4h         PO9         PO5         PO1         PO2         PO6        PO10         Cbz        VEOG        HEOG     Trigger 
-2.3484e+00 -1.8111e+00 -1.2492e+00 -2.3768e+00 -2.3151e+00 -2.4589e+00 -2.4379e+00 -2.4234e+00 -2.4310e+00 -1.6735e+00 -2.4327e+00 -2.4495e+00 -2.4578e+00 -2.0224e+00 -1.6870e+00 -2.9443e-01 -1.3550e+00 -2.4448e+00 -2.5216e+00 -2.4668e+00 -2.4478e+00 -2.4494e+00 -2.6363e+00 -1.8700e+00  5.2084e-01 -1.7834e+00 -2.1786e+00 -2.5663e+00 -2.4656e+00 -2.4899e+00 -2.5520e+00 -1.9043e+00 -1.0238e+00 -1.1708e-01 -6.2318e-01 -1.3717e+00 -7.2183e-01 -1.2660e+00 -2.4368e+00 -2.9179e-02  4.3844e-01  8.2924e-01  1.5770e+00  8.1120e-01  2.8518e+00  9.6354e-01  7.2825e-01  9.9961e-01  9.8248e-01  3.4195e+00  3.5121e+00  3.0649e+00  3.9895e+00  4.7912e+00  4.1846e+00  4.1626e+00  3.5560e+00  6.5708e+00  7.9225e+00  7.8567e+00  8.4455e+00  8.7814e+00  5.8944e+00  6.0698e+00 -2.2962e+00 -1.3787e+00 -2.2833e+00 -2.2695e+00 -2.3500e+00 -1.4037e+00 -4.0324e-01 -2.2932e+00 -2.2855e+00 -2.3529e+00 -2.3516e+00 -2.2202e+00 -2.0497e+00 -1.8163e+00 -9.5388e-01 -2.3709e+00 -2.3159e+00 -2.3090e+00 -2.0750e+00 -2.3991e+00 -2.4621e+00 -2.0133e+00 -1.4279e+00 -3.7205e+00 -2.0653e+00 -1.3243e+00 -5.1296e-01 -2.1035e+00 -2.3158e+00 -2.3923e+00 -2.4103e+00 -2.3705e+00 -2.4496e+00 -1.9196e+00 -1.2912e+00 -1.5149e+00 -2.0641e+00 -2.5794e+00 -2.3961e+00 -1.8165e+00 -1.3473e+00 -4.4498e-01  1.4035e-01  3.0851e-01 -4.5277e-01 -6.3155e-01 -2.9699e-01  7.2531e-01  1.4520e+00  2.3051e+00  2.7844e+00  1.9693e+00  4.9061e+00  2.5989e+00  3.5680e+00  3.6117e+00  3.5509e+00  4.2727e+00  4.3327e+00  3.6337e+00  3.7051e+00  8.0424e+00  7.0400e+00  7.2214e+00 -1.9298e+00  3.1828e+00 -6.3003e-03 
-2.2450e+00 -1.8084e+00 -1.2013e+00 -2.5113e+00 -2.3996e+00 -2.3608e+00 -2.4872e+00 -2.5812e+00 -2.5902e+00 -1.8877e+00 -2.6169e+00 -2.6414e+00 -2.6547e+00 -2.0167e+00 -1.6044e+00 -7.7092e-02 -1.2685e+00 -2.4907e+00 -2.6874e+00 -2.6429e+00 -2.6439e+00 -2.6552e+00 -2.8086e+00 -1.8484e+00  7.8966e-01 -1.8759e+00 -2.2307e+00 -2.7277e+00 -2.6376e+00 -2.6762e+00 -2.7336e+00 -2.0249e+00 -1.0239e+00  4.5325e-02 -6.0608e-01 -1.4154e+00 -8.2823e-01 -1.3685e+00 -2.6117e+00 -1.7560e-01  4.0737e-01  8.7055e-01  1.8267e+00  9.9555e-01  3.3743e+00  1.0254e+00  7.3747e-01  9.8419e-01  9.3859e-01  3.4698e+00  3.5533e+00  3.1001e+00  4.1561e+00  5.1621e+00  4.2858e+00  4.2573e+00  3.5861e+00  6.7277e+00  8.2622e+00  8.0143e+00  8.6414e+00  9.0787e+00  6.1994e+00  6.5916e+00 -2.4272e+00 -1.3655e+00 -2.4012e+00 -2.3924e+00 -2.5263e+00 -1.3249e+00 -3.0654e-01 -2.4315e+00 -2.4176e+00 -2.5276e+00 -2.5274e+00 -2.2880e+00 -2.0990e+00 -1.7223e+00 -7.9350e-01 -2.4072e+00 -2.4607e+00 -2.4478e+00 -2.2690e+00 -2.5803e+00 -2.6351e+00 -2.0873e+00 -1.3975e+00 -3.7482e+00 -2.1302e+00 -1.2686e+00 -3.3739e-01 -2.1450e+00 -2.4218e+00 -2.5514e+00 -2.5887e+00 -2.5480e+00 -2.6295e+00 -1.9673e+00 -1.2425e+00 -1.6121e+00 -2.1447e+00 -2.7468e+00 -2.5641e+00 -1.9973e+00 -1.4871e+00 -4.7936e-01  2.6695e-01  3.4572e-01 -4.9873e-01 -7.1509e-01 -3.9324e-01  6.5600e-01  1.3986e+00  2.3048e+00  3.0059e+00  2.2284e+00  5.3665e+00  2.6292e+00  3.6281e+00  3.6573e+00  3.5860e+00  4.3898e+00  4.4382e+00  3.6744e+00  3.7418e+00  8.3061e+00  7.4334e+00  7.5805e+00 -2.3422e+00  3.0125e+00 -6.3003e-03 
-2.1407e+00 -1.8696e+00 -1.1832e+00 -2.6269e+00 -2.4641e+00 -2.2706e+00 -2.4865e+00 -2.7097e+00 -2.7224e+00 -2.0762e+00 -2.7624e+00 -2.7901e+00 -2.8060e+00 -2.0058e+00 -1.5458e+00  1.1013e-01 -1.2097e+00 -2.4889e+00 -2.8160e+00 -2.7805e+00 -2.7952e+00 -2.8147e+00 -2.9035e+00 -1.7977e+00  1.0299e+00 -1.9841e+00 -2.2733e+00 -2.8596e+00 -2.7676e+00 -2.8211e+00 -2.8643e+00 -2.0941e+00 -9.9747e-01  2.1730e-01 -6.2403e-01 -1.4722e+00 -9.1977e-01 -1.4462e+00 -2.7485e+00 -2.7869e-01  3.9886e-01  9.1478e-01  2.0304e+00  1.1308e+00  3.8463e+00  1.0632e+00  7.1459e-01  9.5967e-01  9.0084e-01  3.5006e+00  3.5697e+00  3.1262e+00  4.2813e+00  5.4415e+00  4.3195e+00  4.2892e+00  3.5918e+00  6.8247e+00  8.4991e+00  8.0655e+00  8.7207e+00  9.2608e+00  6.4277e+00  7.0468e+00 -2.5390e+00 -1.3592e+00 -2.5013e+00 -2.4927e+00 -2.6597e+00 -1.2830e+00 -2.2112e-01 -2.5432e+00 -2.5241e+00 -2.6625e+00 -2.6580e+00 -2.3321e+00 -2.1397e+00 -1.5999e+00 -6.4857e-01 -2.3903e+00 -2.5725e+00 -2.5600e+00 -2.4384e+00 -2.7132e+00 -2.7591e+00 -2.0930e+00 -1.3734e+00 -3.8009e+00 -2.2081e+00 -1.2022e+00 -1.7770e-01 -2.2038e+00 -2.4991e+00 -2.6731e+00 -2.7179e+00 -2.6802e+00 -2.7573e+00 -1.9714e+00 -1.1799e+00 -1.7118e+00 -2.2112e+00 -2.8663e+00 -2.6862e+00 -2.1200e+00 -1.5766e+00 -4.8352e-01  3.9951e-01  3.5195e-01 -5.4722e-01 -7.8407e-01 -4.5623e-01  6.1103e-01  1.3665e+00  2.3033e+00  3.1780e+00  2.4376e+00  5.7558e+00  2.6546e+00  3.6694e+00  3.6855e+00  3.6067e+00  4.4452e+00  4.4817e+00  3.6934e+00  3.7579e+00  8.4738e+00  7.7716e+00  7.8710e+00 -3.1153e+00  2.9151e+00 -6.3003e-03 
-2.0382e+00 -1.9776e+00 -1.1975e+00 -2.7005e+00 -2.5045e+00 -2.1565e+00 -2.4637e+00 -2.7843e+00 -2.8031e+00 -2.1943e+00 -2.8492e+00 -2.8746e+00 -2.8985e+00 -1.9989e+00 -1.4820e+00  2.7833e-01 -1.1779e+00 -2.4630e+00 -2.8806e+00 -2.8506e+00 -2.8854e+00 -2.9068e+00 -2.9438e+00 -1.7697e+00  1.2344e+00 -2.0902e+00 -2.2956e+00 -2.9317e+00 -2.8390e+00 -2.8989e+00 -2.9327e+00 -2.1236e+00 -9.7040e-01  3.7071e-01 -6.6680e-01 -1.5190e+00 -9.7567e-01 -1.4873e+00 -2.8187e+00 -3.3689e-01  3.9348e-01  9.4062e-01  2.1594e+00  1.1977e+00  4.2108e+00  1.0779e+00  6.7794e-01  9.3563e-01  8.7572e-01  3.5138e+00  3.5669e+00  3.1312e+00  4.3445e+00  5.5898e+00  4.2910e+00  4.2564e+00  3.5835e+00  6.8423e+00  8.6055e+00  8.0081e+00  8.6717e+00  9.2992e+00  6.5440e+00  7.3527e+00 -2.6015e+00 -1.3638e+00 -2.5649e+00 -2.5536e+00 -2.7382e+00 -1.2616e+00 -1.8711e-01 -2.6056e+00 -2.5832e+00 -2.7397e+00 -2.7287e+00 -2.3581e+00 -2.1659e+00 -1.4666e+00 -5.1303e-01 -2.3545e+00 -2.6285e+00 -2.6213e+00 -2.5521e+00 -2.7869e+00 -2.8256e+00 -2.0923e+00 -1.3637e+00 -3.8421e+00 -2.2959e+00 -1.1429e+00 -3.5803e-02 -2.2836e+00 -2.5183e+00 -2.7366e+00 -2.7739e+00 -2.7507e+00 -2.8159e+00 -1.9571e+00 -1.1266e+00 -1.7893e+00 -2.2391e+00 -2.9221e+00 -2.7394e+00 -2.1791e+00 -1.6158e+00 -4.8278e-01  5.0469e-01  3.3676e-01 -5.8539e-01 -8.2776e-01 -4.7597e-01  5.8325e-01  1.3468e+00  2.2948e+00  3.2730e+00  2.5736e+00  6.0274e+00  2.6777e+00  3.6882e+00  3.6948e+00  3.6124e+00  4.4326e+00  4.4587e+00  3.6968e+00  3.7507e+00  8.5214e+00  8.0180e+00  8.0358e+00 -2.6920e+00  3.7823e+00 -6.3003e-03 
-1.9181e+00 -2.1110e+00 -1.2437e+00 -2.7273e+00 -2.5242e+00 -2.0476e+00 -2.4049e+00 -2.8007e+00 -2.8266e+00 -2.2300e+00 -2.8687e+00 -2.8878e+00 -2.9165e+00 -2.0084e+00 -1.4639e+00  3.8895e-01 -1.1360e+00 -2.4061e+00 -2.8822e+00 -2.8576e+00 -2.9011e+00 -2.9220e+00 -2.9058e+00 -1.7583e+00  1.4080e+00 -2.1403e+00 -2.2879e+00 -2.9410e+00 -2.8457e+00 -2.9070e+00 -2.9331e+00 -2.1153e+00 -9.5606e-01  4.8052e-01 -7.2086e-01 -1.5640e+00 -9.8356e-01 -1.4797e+00 -2.8274e+00 -3.5053e-01  3.8147e-01  9.3716e-01  2.2034e+00  1.2253e+00  4.4470e+00  1.0726e+00  6.3612e-01  9.2691e-01  8.7217e-01  3.5070e+00  3.5437e+00  3.1024e+00  4.3224e+00  5.5892e+00  4.2242e+00  4.1888e+00  3.5569e+00  6.7786e+00  8.5761e+00  7.8741e+00  8.5069e+00  9.1965e+00  6.5623e+00  7.4949e+00 -2.6247e+00 -1.3718e+00 -2.5912e+00 -2.5741e+00 -2.7542e+00 -1.3007e+00 -1.9123e-01 -2.6196e+00 -2.5977e+00 -2.7563e+00 -2.7348e+00 -2.3689e+00 -2.1874e+00 -1.3492e+00 -4.2658e-01 -2.2904e+00 -2.6337e+00 -2.6352e+00 -2.6040e+00 -2.7903e+00 -2.8262e+00 -2.0569e+00 -1.3821e+00 -3.8584e+00 -2.3692e+00 -1.1135e+00  6.4213e-02 -2.3584e+00 -2.4921e+00 -2.7435e+00 -2.7638e+00 -2.7575e+00 -2.8094e+00 -1.9375e+00 -1.1003e+00 -1.8274e+00 -2.2307e+00 -2.9125e+00 -2.7295e+00 -2.1787e+00 -1.6204e+00 -4.8606e-01  5.5791e-01  3.0236e-01 -6.0121e-01 -8.3303e-01 -4.6035e-01  5.7135e-01  1.3294e+00  2.2637e+00  3.2660e+00  2.6316e+00  6.1695e+00  2.7055e+00  3.6784e+00  3.6810e+00  3.6012e+00  4.3751e+00  4.3927e+00  3.6798e+00  3.7226e+00  8.4337e+00  8.1547e+00  8.0678e+00 -2.9613e+00  3.4133e+00 -6.3003e-03 
-1.7736e+00 -2.2298e+00 -1.2988e+00 -2.6946e+00 -2.5169e+00 -1.9083e+00 -2.3462e+00 -2.7499e+00 -2.7836e+00 -2.1626e+00 -2.8151e+00 -2.8264e+00 -2.8639e+00 -2.0260e+00 -1.4408e+00  4.7599e-01 -1.0789e+00 -2.3481e+00 -2.8124e+00 -2.7916e+00 -2.8438e+00 -2.8599e+00 -2.8333e+00 -1.7939e+00  1.5596e+00 -2.1203e+00 -2.2472e+00 -2.8807e+00 -2.7891e+00 -2.8395e+00 -2.8699e+00 -2.0856e+00 -9.6914e-01  5.3016e-01 -7.8232e-01 -1.5890e+00 -9.4490e-01 -1.4310e+00 -2.7634e+00 -3.3330e-01  3.4969e-01  8.9416e-01  2.1662e+00  1.2055e+00  4.5449e+00  1.0426e+00  5.9777e-01  9.2762e-01  8.7880e-01  3.4740e+00  3.4978e+00  3.0327e+00  4.2157e+00  5.4473e+00  4.1224e+00  4.0826e+00  3.5135e+00  6.6216e+00  8.4077e+00  7.6717e+00  8.2335e+00  8.9493e+00  6.4719e+00  7.4464e+00 -2.5880e+00 -1.3791e+00 -2.5674e+00 -2.5460e+00 -2.7083e+00 -1.3450e+00 -2.4125e-01 -2.5748e+00 -2.5570e+00 -2.7074e+00 -2.6764e+00 -2.3655e+00 -2.1879e+00 -1.2541e+00 -3.6233e-01 -2.2381e+00 -2.5795e+00 -2.5891e+00 -2.5755e+00 -2.7285e+00 -2.7666e+00 -2.0484e+00 -1.4148e+00 -3.8221e+00 -2.4183e+00 -1.1129e+00  1.4008e-01 -2.4202e+00 -2.4132e+00 -2.6884e+00 -2.6852e+00 -2.6994e+00 -2.7370e+00 -1.9333e+00 -1.1054e+00 -1.8153e+00 -2.1784e+00 -2.8416e+00 -2.6522e+00 -2.1298e+00 -1.5988e+00 -5.1187e-01  5.4573e-01  2.5495e-01 -5.9836e-01 -8.0642e-01 -4.1918e-01  5.6038e-01  1.2991e+00  2.2072e+00  3.1628e+00  2.6053e+00  6.1731e+00  2.7236e+00  3.6313e+00  3.6353e+00  3.5637e+00  4.2676e+00  4.2792e+00  3.6405e+00  3.6653e+00  8.2089e+00  8.1600e+00  7.9475e+00 -2.5573e+00  3.5650e+00 -6.3003e-03 
-1.5926e+00 -2.3071e+00 -1.3433e+00 -2.6128e+00 -2.4846e+00 -1.7710e+00 -2.2750e+00 -2.6462e+00 -2.6877e+00 -2.0141e+00 -2.6982e+00 -2.7039e+00 -2.7450e+00 -2.0467e+00 -1.4456e+00  5.1939e-01 -9.8178e-01 -2.2812e+00 -2.6923e+00 -2.6770e+00 -2.7205e+00 -2.7342e+00 -2.7170e+00 -1.8427e+00  1.6973e+00 -1.9987e+00 -2.1731e+00 -2.7718e+00 -2.6815e+00 -2.7152e+00 -2.7535e+00 -2.0362e+00 -1.0059e+00  5.0976e-01 -8.4569e-01 -1.6055e+00 -8.6982e-01 -1.3468e+00 -2.6501e+00 -2.9433e-01  3.0120e-01  8.1562e-01  2.0652e+00  1.1694e+00  4.5268e+00  9.8500e-01  5.5866e-01  9.3699e-01  8.9111e-01  3.4097e+00  3.4244e+00  2.9209e+00  4.0273e+00  5.1919e+00  4.0011e+00  3.9602e+00  3.4441e+00  6.3831e+00  8.1202e+00  7.4358e+00  7.8825e+00  8.5868e+00  6.3087e+00  7.2554e+00 -2.5136e+00 -1.3744e+00 -2.5014e+00 -2.4779e+00 -2.6070e+00 -1.3998e+00 -2.9167e-01 -2.4857e+00 -2.4765e+00 -2.6044e+00 -2.5646e+00 -2.3452e+00 -2.1690e+00 -1.1915e+00 -3.4057e-01 -2.1843e+00 -2.4854e+00 -2.5001e+00 -2.4801e+00 -2.6079e+00 -2.6529e+00 -2.0269e+00 -1.4553e+00 -3.7426e+00 -2.4199e+00 -1.1424e+00  1.8343e-01 -2.4391e+00 -2.3141e+00 -2.5880e+00 -2.5641e+00 -2.5902e+00 -2.6176e+00 -1.9441e+00 -1.1375e+00 -1.7542e+00 -2.0999e+00 -2.7252e+00 -2.5307e+00 -2.0460e+00 -1.5663e+00 -5.5507e-01  4.7032e-01  1.9277e-01 -5.8047e-01 -7.5087e-01 -3.7170e-01  5.4938e-01  1.2485e+00  2.1180e+00  2.9741e+00  2.5065e+00  6.0610e+00  2.7278e+00  3.5437e+00  3.5536e+00  3.4958e+00  4.1315e+00  4.1384e+00  3.5717e+00  3.5806e+00  7.8607e+00  8.0370e+00  7.7118e+00 -2.9867e+00  3.8852e+00 -6.3003e-03 
-1.3879e+00 -2.3152e+00 -1.3465e+00 -2.4849e+00 -2.4216e+00 -1.6095e+00 -2.2217e+00 -2.4974e+00 -2.5475e+00 -1.7987e+00 -2.5298e+00 -2.5348e+00 -2.5817e+00 -2.0503e+00 -1.4179e+00  5.6271e-01 -8.6330e-01 -2.2284e+00 -2.5304e+00 -2.5197e+00 -2.5510e+00 -2.5636e+00 -2.6045e+00 -1.9092e+00  1.8213e+00 -1.7986e+00 -2.0720e+00 -2.6259e+00 -2.5377e+00 -2.5457e+00 -2.6005e+00 -1.9786e+00 -1.0634e+00  4.1897e-01 -9.1407e-01 -1.5964e+00 -7.7661e-01 -1.2456e+00 -2.4907e+00 -2.4826e-01  2.3816e-01  7.0620e-01  1.9209e+00  1.1019e+00  4.4112e+00  8.9157e-01  5.1569e-01  9.3789e-01  8.9222e-01  3.3108e+00  3.3223e+00  2.7738e+00  3.7824e+00  4.8625e+00  3.8519e+00  3.8074e+00  3.3504e+00  6.0680e+00  7.7318e+00  7.1698e+00  7.4738e+00  8.1282e+00  6.0750e+00  6.9474e+00 -2.3926e+00 -1.3535e+00 -2.3906e+00 -2.3706e+00 -2.4626e+00 -1.3891e+00 -3.2800e-01 -2.3544e+00 -2.3566e+00 -2.4554e+00 -2.4117e+00 -2.3040e+00 -2.1107e+00 -1.1495e+00 -3.2129e-01 -2.1573e+00 -2.3537e+00 -2.3681e+00 -2.3201e+00 -2.4474e+00 -2.5024e+00 -2.0350e+00 -1.4771e+00 -3.6202e+00 -2.3727e+00 -1.1823e+00  2.2012e-01 -2.4116e+00 -2.1993e+00 -2.4484e+00 -2.4094e+00 -2.4404e+00 -2.4603e+00 -1.9720e+00 -1.1820e+00 -1.6514e+00 -1.9977e+00 -2.5785e+00 -2.3725e+00 -1.9400e+00 -1.5239e+00 -6.1719e-01  3.4471e-01  1.1931e-01 -5.6142e-01 -6.8373e-01 -3.2819e-01  5.3068e-01  1.1729e+00  2.0055e+00  2.7340e+00  2.3420e+00  5.8477e+00  2.7008e+00  3.4163e+00  3.4345e+00  3.3926e+00  3.9574e+00  3.9612e+00  3.4741e+00  3.4650e+00  7.4154e+00  7.7870e+00  7.3791e+00 -3.7392e+00  3.4953e+00 -6.3003e-03 
-1.1720e+00 -2.2521e+00 -1.2947e+00 -2.3337e+00 -2.3320e+00 -1.4675e+00 -2.1638e+00 -2.3295e+00 -2.3885e+00 -1.5638e+00 -2.3324e+00 -2.3429e+00 -2.3892e+00 -2.0283e+00 -1.3913e+00  5.8512e-01 -7.2655e-01 -2.1714e+00 -2.3573e+00 -2.3517e+00 -2.3533e+00 -2.3718e+00 -2.4792e+00 -1.9431e+00  1.9238e+00 -1.5316e+00 -1.9507e+00 -2.4723e+00 -2.3762e+00 -2.3597e+00 -2.4265e+00 -1.9064e+00 -1.1239e+00  2.6392e-01 -9.8630e-01 -1.5726e+00 -6.8267e-01 -1.1359e+00 -2.3161e+00 -1.9815e-01  1.7691e-01  5.8123e-01  1.7529e+00  1.0226e+00  4.2281e+00  7.6006e-01  4.5752e-01  9.2570e-01  8.8083e-01  3.1799e+00  3.1924e+00  2.6032e+00  3.5000e+00  4.4984e+00  3.6794e+00  3.6368e+00  3.2283e+00  5.7036e+00  7.2747e+00  6.8975e+00  7.0428e+00  7.6164e+00  5.8073e+00  6.6001e+00 -2.2552e+00 -1.3078e+00 -2.2518e+00 -2.2391e+00 -2.2882e+00 -1.3181e+00 -3.0050e-01 -2.2039e+00 -2.2195e+00 -2.2798e+00 -2.2356e+00 -2.2370e+00 -2.0169e+00 -1.1236e+00 -3.2051e-01 -2.1278e+00 -2.2091e+00 -2.2186e+00 -2.1265e+00 -2.2611e+00 -2.3268e+00 -2.0130e+00 -1.4717e+00 -3.4884e+00 -2.2672e+00 -1.2232e+00  2.4129e-01 -2.3204e+00 -2.1020e+00 -2.2922e+00 -2.2493e+00 -2.2688e+00 -2.2865e+00 -1.9979e+00 -1.2236e+00 -1.5216e+00 -1.8924e+00 -2.4198e+00 -2.2044e+00 -1.8197e+00 -1.4749e+00 -6.7804e-01  1.9102e-01  3.2551e-02 -5.4711e-01 -6.1125e-01 -2.9845e-01  5.1418e-01  1.0802e+00  1.8743e+00  2.4677e+00  2.1311e+00  5.5641e+00  2.6445e+00  3.2589e+00  3.2854e+00  3.2602e+00  3.7619e+00  3.7633e+00  3.3475e+00  3.3285e+00  6.9081e+00  7.4329e+00  7.0070e+00 -3.3986e+00  3.3840e+00 -6.3003e-03 
-9.7754e-01 -2.1207e+00 -1.1758e+00 -2.1675e+00 -2.2136e+00 -1.3288e+00 -2.1215e+00 -2.1531e+00 -2.2219e+00 -1.3327e+00 -2.1224e+00 -2.1435e+00 -2.1912e+00 -1.9664e+00 -1.3155e+00  6.2084e-01 -6.1292e-01 -2.1235e+00 -2.1809e+00 -2.1772e+00 -2.1485e+00 -2.1764e+00 -2.3730e+00 -1.9453e+00  1.9886e+00 -1.2574e+00 -1.8198e+00 -2.3190e+00 -2.2098e+00 -2.1687e+00 -2.2452e+00 -1.8228e+00 -1.1775e+00  5.9506e-02 -1.0668e+00 -1.5164e+00 -6.0285e-01 -1.0309e+00 -2.1292e+00 -1.4819e-01  1.2720e-01  4.5088e-01  1.5713e+00  9.0533e-01  3.9841e+00  5.8820e-01  3.8068e-01  8.8753e-01  8.5009e-01  3.0238e+00  3.0417e+00  2.4245e+00  3.2103e+00  4.1299e+00  3.4686e+00  3.4287e+00  3.0871e+00  5.3052e+00  6.7695e+00  6.6087e+00  6.6039e+00  7.0724e+00  5.4971e+00  6.2402e+00 -2.0956e+00 -1.2369e+00 -2.0883e+00 -2.0865e+00 -2.0975e+00 -1.1336e+00 -2.1192e-01 -2.0387e+00 -2.0666e+00 -2.0871e+00 -2.0479e+00 -2.1415e+00 -1.8762e+00 -1.0947e+00 -3.0259e-01 -2.1098e+00 -2.0526e+00 -2.0538e+00 -1.9102e+00 -2.0679e+00 -2.1422e+00 -1.9892e+00 -1.4222e+00 -3.3602e+00 -2.1186e+00 -1.2447e+00  2.6554e-01 -2.1799e+00 -2.0162e+00 -2.1245e+00 -2.0854e+00 -2.0837e+00 -2.1007e+00 -2.0103e+00 -1.2467e+00 -1.3797e+00 -1.7830e+00 -2.2586e+00 -2.0298e+00 -1.6874e+00 -1.4079e+00 -7.3005e-01  3.1778e-02 -6.1758e-02 -5.4594e-01 -5.4670e-01 -2.7726e-01  5.0230e-01  9.8083e-01  1.7421e+00  2.2080e+00  1.8828e+00  5.2184e+00  2.5543e+00  3.0846e+00  3.1171e+00  3.1053e+00  3.5319e+00  3.5327e+00  3.2014e+00  3.1758e+00  6.3740e+00  6.9898e+00  6.6127e+00 -2.5507e+00  3.5826e+00 -6.3003e-03 
-8.2464e-01 -1.9474e+00 -1.0036e+00 -2.0071e+00 -2.0751e+00 -1.2418e+00 -2.0641e+00 -1.9887e+00 -2.0671e+00 -1.1436e+00 -1.9181e+00 -1.9519e+00 -1.9955e+00 -1.8693e+00 -1.2401e+00  6.3545e-01 -5.3539e-01 -2.0604e+00 -2.0226e+00 -2.0181e+00 -1.9470e+00 -1.9904e+00 -2.2508e+00 -1.8761e+00  1.9987e+00 -1.0087e+00 -1.6874e+00 -2.1820e+00 -2.0481e+00 -1.9924e+00 -2.0629e+00 -1.7155e+00 -1.2074e+00 -1.7409e-01 -1.1533e+00 -1.4401e+00 -5.4237e-01 -9.2768e-01 -1.9529e+00 -9.0355e-02  1.0540e-01  3.2978e-01  1.3784e+00  7.6295e-01  3.6862e+00  3.8426e-01  2.8002e-01  8.2930e-01  8.1161e-01  2.8543e+00  2.8788e+00  2.2512e+00  2.9262e+00  3.7714e+00  3.2244e+00  3.1955e+00  2.9305e+00  4.9032e+00  6.2421e+00  6.3148e+00  6.1791e+00  6.5309e+00  5.1641e+00  5.9195e+00 -1.9421e+00 -1.1371e+00 -1.9194e+00 -1.9269e+00 -1.8994e+00 -8.8163e-01 -4.8067e-02 -1.8783e+00 -1.9161e+00 -1.8921e+00 -1.8594e+00 -2.0171e+00 -1.7054e+00 -1.0591e+00 -2.9384e-01 -2.0659e+00 -1.9020e+00 -1.8956e+00 -1.7005e+00 -1.8745e+00 -1.9537e+00 -1.9004e+00 -1.3384e+00 -3.2653e+00 -1.9323e+00 -1.2452e+00  2.7379e-01 -1.9913e+00 -1.9567e+00 -1.9610e+00 -1.9325e+00 -1.8959e+00 -1.9147e+00 -1.9853e+00 -1.2444e+00 -1.2415e+00 -1.6817e+00 -2.1018e+00 -1.8649e+00 -1.5404e+00 -1.3181e+00 -7.5185e-01 -1.1262e-01 -1.6183e-01 -5.5328e-01 -4.8703e-01 -2.5831e-01  5.1032e-01  8.9286e-01  1.6171e+00  1.9646e+00  1.6139e+00  4.8259e+00  2.4462e+00  2.9111e+00  2.9458e+00  2.9435e+00  3.2825e+00  3.2851e+00  3.0429e+00  3.0224e+00  5.8432e+00  6.4865e+00  6.2335e+00 -2.8698e+00  3.5513e+00 -6.3003e-03 
